study-id,file-id,type,links.self,meta,pipelines,alias,file-format.name,file-format.extension,description.label,description.description,group-type,experiment_type
MGYS00001868,ERP023746_diversity_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001868/pipelines/3.0/file/ERP023746_diversity_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP023746_diversity_v3.0.tsv,TSV,tsv,Taxonomic diversity metrics,Taxonomic diversity metrics (TSV),Statistics,amplicon
MGYS00001859,ERP022109_phylum_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001859/pipelines/3.0/file/ERP022109_phylum_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP022109_phylum_taxonomy_abundances_v3.0.tsv,TSV,tsv,Phylum level taxonomies,Phylum level taxonomies (TSV),Taxonomic analysis,amplicon
MGYS00001859,ERP022109_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001859/pipelines/3.0/file/ERP022109_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP022109_taxonomy_abundances_v3.0.tsv,TSV,tsv,Taxonomic assignments,Taxonomic assignments (TSV),Taxonomic analysis,amplicon
MGYS00001859,ERP022109_diversity_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001859/pipelines/3.0/file/ERP022109_diversity_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP022109_diversity_v3.0.tsv,TSV,tsv,Taxonomic diversity metrics,Taxonomic diversity metrics (TSV),Statistics,amplicon
MGYS00001809,ERP023432_phylum_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001809/pipelines/3.0/file/ERP023432_phylum_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP023432_phylum_taxonomy_abundances_v3.0.tsv,TSV,tsv,Phylum level taxonomies,Phylum level taxonomies (TSV),Taxonomic analysis,amplicon
MGYS00001809,ERP023432_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001809/pipelines/3.0/file/ERP023432_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP023432_taxonomy_abundances_v3.0.tsv,TSV,tsv,Taxonomic assignments,Taxonomic assignments (TSV),Taxonomic analysis,amplicon
MGYS00001809,ERP023432_diversity_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001809/pipelines/3.0/file/ERP023432_diversity_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP023432_diversity_v3.0.tsv,TSV,tsv,Taxonomic diversity metrics,Taxonomic diversity metrics (TSV),Statistics,amplicon
MGYS00001803,ERP022894_phylum_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001803/pipelines/3.0/file/ERP022894_phylum_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP022894_phylum_taxonomy_abundances_v3.0.tsv,TSV,tsv,Phylum level taxonomies,Phylum level taxonomies (TSV),Taxonomic analysis,amplicon
MGYS00001803,ERP022894_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001803/pipelines/3.0/file/ERP022894_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP022894_taxonomy_abundances_v3.0.tsv,TSV,tsv,Taxonomic assignments,Taxonomic assignments (TSV),Taxonomic analysis,amplicon
MGYS00001803,ERP022894_diversity_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001803/pipelines/3.0/file/ERP022894_diversity_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP022894_diversity_v3.0.tsv,TSV,tsv,Taxonomic diversity metrics,Taxonomic diversity metrics (TSV),Statistics,amplicon
MGYS00001748,ERP005883_GO-slim_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001748/pipelines/3.0/file/ERP005883_GO-slim_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP005883_GO-slim_abundances_v3.0.tsv,TSV,tsv,GO slim annotation,GO slim annotation,Functional analysis,amplicon
MGYS00001748,ERP005883_GO_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001748/pipelines/3.0/file/ERP005883_GO_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP005883_GO_abundances_v3.0.tsv,TSV,tsv,Complete GO annotation,Complete GO annotation,Functional analysis,amplicon
MGYS00001748,ERP005883_IPR_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001748/pipelines/3.0/file/ERP005883_IPR_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP005883_IPR_abundances_v3.0.tsv,TSV,tsv,InterPro matches,InterPro matches (TSV),Functional analysis,amplicon
MGYS00001748,ERP005883_phylum_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001748/pipelines/3.0/file/ERP005883_phylum_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP005883_phylum_taxonomy_abundances_v3.0.tsv,TSV,tsv,Phylum level taxonomies,Phylum level taxonomies (TSV),Taxonomic analysis,amplicon
MGYS00001748,ERP005883_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001748/pipelines/3.0/file/ERP005883_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP005883_taxonomy_abundances_v3.0.tsv,TSV,tsv,Taxonomic assignments,Taxonomic assignments (TSV),Taxonomic analysis,amplicon
MGYS00001748,ERP005883_diversity_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001748/pipelines/3.0/file/ERP005883_diversity_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP005883_diversity_v3.0.tsv,TSV,tsv,Taxonomic diversity metrics,Taxonomic diversity metrics (TSV),Statistics,amplicon
MGYS00001708,ERP022631_phylum_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001708/pipelines/3.0/file/ERP022631_phylum_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP022631_phylum_taxonomy_abundances_v3.0.tsv,TSV,tsv,Phylum level taxonomies,Phylum level taxonomies (TSV),Taxonomic analysis,amplicon
MGYS00001708,ERP022631_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001708/pipelines/3.0/file/ERP022631_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP022631_taxonomy_abundances_v3.0.tsv,TSV,tsv,Taxonomic assignments,Taxonomic assignments (TSV),Taxonomic analysis,amplicon
MGYS00001708,ERP022631_diversity_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001708/pipelines/3.0/file/ERP022631_diversity_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP022631_diversity_v3.0.tsv,TSV,tsv,Taxonomic diversity metrics,Taxonomic diversity metrics (TSV),Statistics,amplicon
MGYS00001705,ERP002061_GO-slim_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001705/pipelines/3.0/file/ERP002061_GO-slim_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP002061_GO-slim_abundances_v3.0.tsv,TSV,tsv,GO slim annotation,GO slim annotation,Functional analysis,amplicon
MGYS00001705,ERP002061_GO_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001705/pipelines/3.0/file/ERP002061_GO_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP002061_GO_abundances_v3.0.tsv,TSV,tsv,Complete GO annotation,Complete GO annotation,Functional analysis,amplicon
MGYS00001705,ERP002061_IPR_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001705/pipelines/3.0/file/ERP002061_IPR_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP002061_IPR_abundances_v3.0.tsv,TSV,tsv,InterPro matches,InterPro matches (TSV),Functional analysis,amplicon
MGYS00001705,ERP002061_phylum_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001705/pipelines/3.0/file/ERP002061_phylum_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP002061_phylum_taxonomy_abundances_v3.0.tsv,TSV,tsv,Phylum level taxonomies,Phylum level taxonomies (TSV),Taxonomic analysis,amplicon
MGYS00001705,ERP002061_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001705/pipelines/3.0/file/ERP002061_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP002061_taxonomy_abundances_v3.0.tsv,TSV,tsv,Taxonomic assignments,Taxonomic assignments (TSV),Taxonomic analysis,amplicon
MGYS00001705,ERP002061_diversity_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001705/pipelines/3.0/file/ERP002061_diversity_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP002061_diversity_v3.0.tsv,TSV,tsv,Taxonomic diversity metrics,Taxonomic diversity metrics (TSV),Statistics,amplicon
MGYS00001679,ERP015317_phylum_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001679/pipelines/3.0/file/ERP015317_phylum_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP015317_phylum_taxonomy_abundances_v3.0.tsv,TSV,tsv,Phylum level taxonomies,Phylum level taxonomies (TSV),Taxonomic analysis,amplicon
MGYS00001679,ERP015317_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001679/pipelines/3.0/file/ERP015317_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP015317_taxonomy_abundances_v3.0.tsv,TSV,tsv,Taxonomic assignments,Taxonomic assignments (TSV),Taxonomic analysis,amplicon
MGYS00001650,ERP004264_phylum_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001650/pipelines/3.0/file/ERP004264_phylum_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP004264_phylum_taxonomy_abundances_v3.0.tsv,TSV,tsv,Phylum level taxonomies,Phylum level taxonomies (TSV),Taxonomic analysis,amplicon
MGYS00001650,ERP004264_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001650/pipelines/3.0/file/ERP004264_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP004264_taxonomy_abundances_v3.0.tsv,TSV,tsv,Taxonomic assignments,Taxonomic assignments (TSV),Taxonomic analysis,amplicon
MGYS00001650,ERP004264_diversity_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001650/pipelines/3.0/file/ERP004264_diversity_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP004264_diversity_v3.0.tsv,TSV,tsv,Taxonomic diversity metrics,Taxonomic diversity metrics (TSV),Statistics,amplicon
MGYS00001626,ERP019673_phylum_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001626/pipelines/3.0/file/ERP019673_phylum_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP019673_phylum_taxonomy_abundances_v3.0.tsv,TSV,tsv,Phylum level taxonomies,Phylum level taxonomies (TSV),Taxonomic analysis,amplicon
MGYS00001626,ERP019673_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001626/pipelines/3.0/file/ERP019673_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP019673_taxonomy_abundances_v3.0.tsv,TSV,tsv,Taxonomic assignments,Taxonomic assignments (TSV),Taxonomic analysis,amplicon
MGYS00001626,ERP019673_diversity_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001626/pipelines/3.0/file/ERP019673_diversity_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP019673_diversity_v3.0.tsv,TSV,tsv,Taxonomic diversity metrics,Taxonomic diversity metrics (TSV),Statistics,amplicon
MGYS00001623,ERP021734_GO-slim_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001623/pipelines/3.0/file/ERP021734_GO-slim_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP021734_GO-slim_abundances_v3.0.tsv,TSV,tsv,GO slim annotation,GO slim annotation,Functional analysis,amplicon
MGYS00001623,ERP021734_GO_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001623/pipelines/3.0/file/ERP021734_GO_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP021734_GO_abundances_v3.0.tsv,TSV,tsv,Complete GO annotation,Complete GO annotation,Functional analysis,amplicon
MGYS00001623,ERP021734_IPR_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001623/pipelines/3.0/file/ERP021734_IPR_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP021734_IPR_abundances_v3.0.tsv,TSV,tsv,InterPro matches,InterPro matches (TSV),Functional analysis,amplicon
MGYS00001623,ERP021734_phylum_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001623/pipelines/3.0/file/ERP021734_phylum_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP021734_phylum_taxonomy_abundances_v3.0.tsv,TSV,tsv,Phylum level taxonomies,Phylum level taxonomies (TSV),Taxonomic analysis,amplicon
MGYS00001623,ERP021734_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001623/pipelines/3.0/file/ERP021734_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP021734_taxonomy_abundances_v3.0.tsv,TSV,tsv,Taxonomic assignments,Taxonomic assignments (TSV),Taxonomic analysis,amplicon
MGYS00001623,ERP021734_diversity_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001623/pipelines/3.0/file/ERP021734_diversity_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP021734_diversity_v3.0.tsv,TSV,tsv,Taxonomic diversity metrics,Taxonomic diversity metrics (TSV),Statistics,amplicon
MGYS00001581,ERP021966_phylum_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001581/pipelines/3.0/file/ERP021966_phylum_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP021966_phylum_taxonomy_abundances_v3.0.tsv,TSV,tsv,Phylum level taxonomies,Phylum level taxonomies (TSV),Taxonomic analysis,amplicon
MGYS00001581,ERP021966_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001581/pipelines/3.0/file/ERP021966_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP021966_taxonomy_abundances_v3.0.tsv,TSV,tsv,Taxonomic assignments,Taxonomic assignments (TSV),Taxonomic analysis,amplicon
MGYS00001581,ERP021966_diversity_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001581/pipelines/3.0/file/ERP021966_diversity_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP021966_diversity_v3.0.tsv,TSV,tsv,Taxonomic diversity metrics,Taxonomic diversity metrics (TSV),Statistics,amplicon
MGYS00001556,ERP015450_GO-slim_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001556/pipelines/3.0/file/ERP015450_GO-slim_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP015450_GO-slim_abundances_v3.0.tsv,TSV,tsv,GO slim annotation,GO slim annotation,Functional analysis,amplicon
MGYS00001556,ERP015450_GO_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001556/pipelines/3.0/file/ERP015450_GO_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP015450_GO_abundances_v3.0.tsv,TSV,tsv,Complete GO annotation,Complete GO annotation,Functional analysis,amplicon
MGYS00001556,ERP015450_IPR_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001556/pipelines/3.0/file/ERP015450_IPR_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP015450_IPR_abundances_v3.0.tsv,TSV,tsv,InterPro matches,InterPro matches (TSV),Functional analysis,amplicon
MGYS00001556,ERP015450_phylum_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001556/pipelines/3.0/file/ERP015450_phylum_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP015450_phylum_taxonomy_abundances_v3.0.tsv,TSV,tsv,Phylum level taxonomies,Phylum level taxonomies (TSV),Taxonomic analysis,amplicon
MGYS00001556,ERP015450_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001556/pipelines/3.0/file/ERP015450_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP015450_taxonomy_abundances_v3.0.tsv,TSV,tsv,Taxonomic assignments,Taxonomic assignments (TSV),Taxonomic analysis,amplicon
MGYS00001556,ERP015450_diversity_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001556/pipelines/3.0/file/ERP015450_diversity_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP015450_diversity_v3.0.tsv,TSV,tsv,Taxonomic diversity metrics,Taxonomic diversity metrics (TSV),Statistics,amplicon
MGYS00001537,ERP021378_GO-slim_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001537/pipelines/3.0/file/ERP021378_GO-slim_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP021378_GO-slim_abundances_v3.0.tsv,TSV,tsv,GO slim annotation,GO slim annotation,Functional analysis,amplicon
MGYS00001537,ERP021378_GO_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001537/pipelines/3.0/file/ERP021378_GO_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP021378_GO_abundances_v3.0.tsv,TSV,tsv,Complete GO annotation,Complete GO annotation,Functional analysis,amplicon
MGYS00001537,ERP021378_IPR_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001537/pipelines/3.0/file/ERP021378_IPR_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP021378_IPR_abundances_v3.0.tsv,TSV,tsv,InterPro matches,InterPro matches (TSV),Functional analysis,amplicon
MGYS00001537,ERP021378_phylum_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001537/pipelines/3.0/file/ERP021378_phylum_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP021378_phylum_taxonomy_abundances_v3.0.tsv,TSV,tsv,Phylum level taxonomies,Phylum level taxonomies (TSV),Taxonomic analysis,amplicon
MGYS00001537,ERP021378_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001537/pipelines/3.0/file/ERP021378_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP021378_taxonomy_abundances_v3.0.tsv,TSV,tsv,Taxonomic assignments,Taxonomic assignments (TSV),Taxonomic analysis,amplicon
MGYS00001537,ERP021378_diversity_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001537/pipelines/3.0/file/ERP021378_diversity_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP021378_diversity_v3.0.tsv,TSV,tsv,Taxonomic diversity metrics,Taxonomic diversity metrics (TSV),Statistics,amplicon
MGYS00001493,SRP012558_phylum_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001493/pipelines/3.0/file/SRP012558_phylum_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),SRP012558_phylum_taxonomy_abundances_v3.0.tsv,TSV,tsv,Phylum level taxonomies,Phylum level taxonomies (TSV),Taxonomic analysis,amplicon
MGYS00001493,SRP012558_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001493/pipelines/3.0/file/SRP012558_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),SRP012558_taxonomy_abundances_v3.0.tsv,TSV,tsv,Taxonomic assignments,Taxonomic assignments (TSV),Taxonomic analysis,amplicon
MGYS00001493,SRP012558_diversity_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001493/pipelines/3.0/file/SRP012558_diversity_v3.0.tsv,{},pipelines: 3.0 (125013542743760),SRP012558_diversity_v3.0.tsv,TSV,tsv,Taxonomic diversity metrics,Taxonomic diversity metrics (TSV),Statistics,amplicon
MGYS00001444,ERP021093_phylum_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001444/pipelines/3.0/file/ERP021093_phylum_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP021093_phylum_taxonomy_abundances_v3.0.tsv,TSV,tsv,Phylum level taxonomies,Phylum level taxonomies (TSV),Taxonomic analysis,amplicon
MGYS00001444,ERP021093_taxonomy_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001444/pipelines/3.0/file/ERP021093_taxonomy_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP021093_taxonomy_abundances_v3.0.tsv,TSV,tsv,Taxonomic assignments,Taxonomic assignments (TSV),Taxonomic analysis,amplicon
MGYS00001444,ERP021093_diversity_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001444/pipelines/3.0/file/ERP021093_diversity_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP021093_diversity_v3.0.tsv,TSV,tsv,Taxonomic diversity metrics,Taxonomic diversity metrics (TSV),Statistics,amplicon
MGYS00001442,ERP021080_GO-slim_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001442/pipelines/3.0/file/ERP021080_GO-slim_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP021080_GO-slim_abundances_v3.0.tsv,TSV,tsv,GO slim annotation,GO slim annotation,Functional analysis,amplicon
MGYS00001442,ERP021080_GO_abundances_v3.0.tsv,study-downloads,https://www.ebi.ac.uk/metagenomics/api/v1/studies/MGYS00001442/pipelines/3.0/file/ERP021080_GO_abundances_v3.0.tsv,{},pipelines: 3.0 (125013542743760),ERP021080_GO_abundances_v3.0.tsv,TSV,tsv,Complete GO annotation,Complete GO annotation,Functional analysis,amplicon
